betroffene_anlage,entry_type,primaerenergieart,max_dispatched_mw,rank,score,cand_id,cand_name,cand_fueltype,cand_capacity,cand_lat,cand_lon
KW Knapsack 1,individual,Konventionell,230.0,9,38.6,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
KW Knapsack 1,individual,Konventionell,230.0,10,38.1,9263,Altbach Chp,Hard Coal,783.0,48.717185,9.37079
KW Knapsack 1,individual,Konventionell,230.0,11,37.9,1749,Chemiepark Marl,Hard Coal,204.0,51.696393,7.093964
KW Knapsack 1,individual,Konventionell,230.0,12,37.9,3655,Bnbm Gaskraftwerk Leipheim,Natural Gas,310.0,48.434778,10.23254
KW Knapsack 1,individual,Konventionell,230.0,13,37.9,12318,Chemiepark Marl,Natural Gas,423.8,51.6804,7.096900000000001
KW Knapsack 1,individual,Konventionell,230.0,14,36.6,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
KW Knapsack 1,individual,Konventionell,230.0,15,36.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
KW Knapsack 1,individual,Konventionell,230.0,16,36.0,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
KW Knapsack 1,individual,Konventionell,230.0,17,36.0,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
KW Knapsack 1,individual,Konventionell,230.0,18,36.0,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
KW Knapsack 1,individual,Konventionell,230.0,19,36.0,719,Cuno Herdecke Bhkw,Natural Gas,423.03,51.4036245,7.41565025
KW Knapsack 1,individual,Konventionell,230.0,20,36.0,738,Luftspeicher Gasturbinenkraftwerk Huntorf,Natural Gas,321.0,53.195932,8.388178
Wolfsburg Nord A,individual,Konventionell,12.0,1,90.0,2772,Nord Gt,Natural Gas,25.0,52.3056,10.5072
Wolfsburg Nord A,individual,Konventionell,12.0,2,90.0,6137,Nord,Hard Coal,122.0,52.4326245,10.7861795
Wolfsburg Nord A,individual,Konventionell,12.0,3,90.0,92439,Nord,Other,119.5,49.494936,8.434017
Wolfsburg Nord A,individual,Konventionell,12.0,4,90.0,OPSD-BNA0616b,Kraftwerk Nord,Other,87.5,48.552941,8.407401
Wolfsburg Nord A,individual,Konventionell,12.0,5,85.5,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
Wolfsburg Nord A,individual,Konventionell,12.0,6,85.5,1170,Swm Nord,Waste,40.0,48.1803205,11.638877
Wolfsburg Nord A,individual,Konventionell,12.0,7,85.5,2584,Duisburg,Hard Coal,247.0,51.39066,6.74778
Wolfsburg Nord A,individual,Konventionell,12.0,8,85.5,3267,Bonn Nord Gud Anlage,Natural Gas,133.186,50.73341333333334,7.079467333333334
Wolfsburg Nord A,individual,Konventionell,12.0,9,83.9,25081,Wolfsburg North,Hard Coal,140.0,52.431703,10.786957
Wolfsburg Nord A,individual,Konventionell,12.0,10,83.9,165503,Wolfsburg North,Hard Coal,140.0,52.4317,10.787
Wolfsburg Nord A,individual,Konventionell,12.0,11,77.7,4678,Gud Sud Wolfsburg,Natural Gas,98.8,52.432072,10.786295
Wolfsburg Nord A,individual,Konventionell,12.0,12,77.7,70391,Gud Sud Wolfsburg,Other,36.2,52.431368,10.786605
Wolfsburg Nord A,individual,Konventionell,12.0,13,68.4,1081,Flensburg,Hard Coal,65.8,54.805049,9.430341
Wolfsburg Nord A,individual,Konventionell,12.0,14,68.4,1520,Flensburg,Natural Gas,105.3,54.805049,9.430341
Wolfsburg Nord A,individual,Konventionell,12.0,15,67.5,11106,Buer,Hard Coal,76.0,51.602778,7.009444
Wolfsburg Nord A,individual,Konventionell,12.0,16,65.8,13600,Duisburg,Natural Gas,305.0,51.39066,6.74778
Wolfsburg Nord A,individual,Konventionell,12.0,17,62.2,73652,Hamburg,Natural Gas,12.49,53.547485249999994,9.916098125
Wolfsburg Nord A,individual,Konventionell,12.0,18,62.2,82762,Kwk Hamburg,Natural Gas,21.009749999999997,53.57571046875,10.0168583125
Wolfsburg Nord A,individual,Konventionell,12.0,19,61.1,14419,Freiburg,Natural Gas,86.0,48.0021415,7.846015
Wolfsburg Nord A,individual,Konventionell,12.0,20,60.0,3246,Zf Sbr Gud,Natural Gas,38.6102,49.213431,6.974176
Emsland D,individual,Konventionell,376.0,1,95.0,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Emsland D,individual,Konventionell,376.0,2,56.2,61132,Emden Dampfturbine,Natural Gas,433.0,53.34007,7.207285
Emsland D,individual,Konventionell,376.0,3,55.4,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Emsland D,individual,Konventionell,376.0,4,54.0,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
Emsland D,individual,Konventionell,376.0,5,54.0,2568,Mainz,Natural Gas,869.0,50.0264,8.2379
Emsland D,individual,Konventionell,376.0,6,52.9,15373,Hermann Wenzel,Natural Gas,342.0,51.45972,6.73055
Emsland D,individual,Konventionell,376.0,7,51.4,1149,West,Hard Coal,277.0,52.4424555,10.762681
Emsland D,individual,Konventionell,376.0,8,50.0,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
Emsland D,individual,Konventionell,376.0,9,47.5,325,Datteln,Hard Coal,1052.0,51.63313,7.34248
Emsland D,individual,Konventionell,376.0,10,45.5,742,Wilhelmshaven,Hard Coal,1581.0,53.56808,8.142918
Emsland D,individual,Konventionell,376.0,11,45.0,8635,Gt,Natural Gas,381.3,50.027031,8.2409
Emsland D,individual,Konventionell,376.0,12,44.7,1153,Dormagen,Natural Gas,562.0,51.086969,6.818407
Emsland D,individual,Konventionell,376.0,13,44.4,698,Westfalen,Hard Coal,763.7,51.682608,7.969927
Emsland D,individual,Konventionell,376.0,14,42.8,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Emsland D,individual,Konventionell,376.0,15,42.8,24910,Wedel,Natural Gas,440.0,53.566837,9.725696
Emsland D,individual,Konventionell,376.0,16,42.1,22272,Schwandorf,Hard Coal,300.0,49.303104,12.077386
Emsland D,individual,Konventionell,376.0,17,41.5,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Emsland D,individual,Konventionell,376.0,18,40.2,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Emsland D,individual,Konventionell,376.0,19,40.0,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Emsland D,individual,Konventionell,376.0,20,40.0,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,1,90.0,3198,Upm Schongau,Natural Gas,83.09800000000001,47.808151,10.902341
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,2,73.6,3234,Lev,Hard Coal,75.53,51.017621,6.988981
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,3,73.6,OPSD-BNA0600b,G-Kraftwerk,Hard Coal,103.0,51.368872,6.654106
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,4,69.2,15692,Infraserv Hoechst,Hard Coal,66.0,50.091838,8.531305
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,5,68.8,OPSD-BNA0693,Heizkraftwerk NMS,Other,53.6,54.0821,10.15
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,6,67.5,270,Schkopau,Lignite,900.0,51.401111,11.950833
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,7,67.5,126484,Schkopau,Other,110.0,51.401111,11.950833
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,8,62.3,1119,Gud,Natural Gas,204.8,51.3110488,12.002885
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,9,61.9,1081,Flensburg,Hard Coal,65.8,54.805049,9.430341
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,10,61.9,1520,Flensburg,Natural Gas,105.3,54.805049,9.430341
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,11,61.6,8569,Raffineriekraftwerk Leuna,Oil,92.5,51.291343000000005,12.001454
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,12,60.0,165502,Voelklingen Fenne Model,Hard Coal,233.0,49.2491,6.879
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,13,58.5,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,14,58.2,OPSD-BNA0284,Heizkraftwerk FFO,Natural Gas,48.0,52.346,14.546
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,15,57.9,3201,Dampfturbine Stora Enso Sachsen,Natural Gas,46.90069,51.467629,12.590274
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,16,56.8,1078,Hafen Der Stadtwerke Munster Gmbh,Natural Gas,62.0,51.951,7.64
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,17,56.8,8637,Grubenheizkraftwerk Amsdorf,Lignite,45.189,51.46316,11.720459
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,18,56.2,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,19,56.2,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Netzreservekraftwerk UPM Schongau,individual,Konventionell,64.0,20,56.2,3315,Irsching,Oil,415.0,48.767533,11.580019
diverse,individual,Sonstiges,0.0,1,90.0,58850,Diverse Dacher,Solar,0.5523149999999999,48.991944,9.3393625
diverse,individual,Sonstiges,0.0,2,90.0,58852,Diverse Dacher Heuweg,Solar,0.104,53.996,9.363
diverse,individual,Sonstiges,0.0,3,90.0,58853,Diverse Gebaude,Solar,0.155,54.026712,8.852495
diverse,individual,Sonstiges,0.0,4,77.1,59376,Driverspark,Solar,3.29,51.596278000000005,8.517965666666667
diverse,individual,Sonstiges,0.0,5,77.1,60722,Eilversen Stall Halle,Solar,0.24,51.8138,9.25565
diverse,individual,Sonstiges,0.0,6,77.1,124296,Rise,Solar,0.242475,49.837866,8.490832
diverse,individual,Sonstiges,0.0,7,77.1,124681,Rose,Solar,0.12,48.65838,12.575146
diverse,individual,Sonstiges,0.0,8,76.9,58682,Diesel,Oil,1.6,47.530463,9.973541
diverse,individual,Sonstiges,0.0,9,76.9,58683,Diesel,Oil,0.32,48.590243,8.601256
diverse,individual,Sonstiges,0.0,10,76.9,58684,Diesel,Oil,1.5,51.307,12.438
diverse,individual,Sonstiges,0.0,11,76.9,58686,Diesel,Oil,2.3,49.000467,12.393621
diverse,individual,Sonstiges,0.0,12,76.9,58687,Diesel,Oil,0.58,48.279528,12.55161
diverse,individual,Sonstiges,0.0,13,76.9,58688,Diesel,Oil,0.28,48.279528,12.55161
diverse,individual,Sonstiges,0.0,14,76.9,58690,Diesel,Oil,3.2350000000000003,47.406447,10.285303
diverse,individual,Sonstiges,0.0,15,76.9,58691,Diesel,Oil,0.28,48.279528,12.55161
diverse,individual,Sonstiges,0.0,16,76.9,58685,Diesel,Solar,0.12,51.702843,6.192971
diverse,individual,Sonstiges,0.0,17,76.9,58689,Diesel,Solar,0.154,50.117302,8.845031
diverse,individual,Sonstiges,0.0,18,75.0,4695,Dieselstrasse,Natural Gas,172.871,51.457551,11.991449
diverse,individual,Sonstiges,0.0,19,75.0,58692,Diesel Aggregat,Oil,0.441,49.016785,12.095991
diverse,individual,Sonstiges,0.0,20,75.0,58693,Diesel Drehstrom Aggregat,Oil,0.558,51.458,7.059
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,1,90.0,297,Sackingen,Hydro,429.0,47.56207628571429,7.954524857142857
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,2,75.0,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,3,75.0,8668,Lingen,Nuclear,268.0,52.4831,7.3005
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,4,72.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,5,72.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,6,70.7,31,Pumpspeicherwerk Ronkhausen Psw,Hydro,138.0,51.227233,7.971745
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,7,70.0,720,Huckingen,Natural Gas,606.0,51.371067,6.719111
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,8,67.5,143020,Wikinger,Wind,366.10000000000014,54.836088842857144,14.067680271428571
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,9,65.6,0,Pumpspeicherkraftwerk Erzhausen,Hydro,200.0,51.898566,9.924887
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,10,60.0,28,Koepchenwerk Bl,Hydro,162.0,51.411382,7.454357
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,11,60.0,16566,Koepchenwerk,Hydro,132.0,51.4128,7.4513
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,12,57.3,256,Klingenberg,Natural Gas,164.0,52.48818133333333,13.496248333333334
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,13,56.2,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,14,56.2,3315,Irsching,Oil,415.0,48.767533,11.580019
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,15,55.4,180,Langenprozelten,Hydro,164.0,50.05315,9.581174
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,16,55.0,268,Schwarze Pumpe,Lignite,1510.0,51.531359,14.348723
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,17,55.0,123116,Ready Gtkw Schwarze Pumpe,Natural Gas,850.0,51.519,14.353
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,18,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,19,54.0,OPSD-BNA0777,Kopswerk I,Hydro,247.0,46.96845,10.05986
Pumpspeicherwerk Säckingen RZ TNG,individual,Sonstiges,180.0,20,53.5,4732,Batteriespeicher Werne,Battery,212.0,51.6779015,7.840595
München Süd DT 60,individual,Konventionell,50.0,1,85.5,8635,Gt,Natural Gas,381.3,50.027031,8.2409
München Süd DT 60,individual,Konventionell,50.0,2,62.2,3213,Sn Sud Gud Gt,Natural Gas,73.0,53.578199000000005,11.397351
München Süd DT 60,individual,Konventionell,50.0,3,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
München Süd DT 60,individual,Konventionell,50.0,4,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
München Süd DT 60,individual,Konventionell,50.0,5,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
München Süd DT 60,individual,Konventionell,50.0,6,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
München Süd DT 60,individual,Konventionell,50.0,7,52.6,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
München Süd DT 60,individual,Konventionell,50.0,8,51.4,2766,Merkenich Rheinenergie,Lignite,75.3,51.018527,6.962693
München Süd DT 60,individual,Konventionell,50.0,9,51.4,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
München Süd DT 60,individual,Konventionell,50.0,10,50.0,3305,Gud Emden,Natural Gas,52.0,53.340524,7.210348
München Süd DT 60,individual,Konventionell,50.0,11,50.0,4949,Motor Chemnitz Sud,Natural Gas,63.657,50.797766,12.918069
München Süd DT 60,individual,Konventionell,50.0,12,48.0,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
München Süd DT 60,individual,Konventionell,50.0,13,48.0,3276,Rostock Marienehe,Natural Gas,108.0,54.1256,12.083541000000002
München Süd DT 60,individual,Konventionell,50.0,14,48.0,4170,Scholven,Natural Gas,108.0,51.60242,7.009876
München Süd DT 60,individual,Konventionell,50.0,15,46.7,1162,Chemnitz Nord,Lignite,150.504,50.857633,12.922641
München Süd DT 60,individual,Konventionell,50.0,16,46.7,3298,Motor Chemnitz Nord,Natural Gas,87.766,50.854711,12.919515
München Süd DT 60,individual,Konventionell,50.0,17,46.6,3253,Wd Ndr,Natural Gas,70.0,50.086,8.628
München Süd DT 60,individual,Konventionell,50.0,18,46.6,8636,Swd Kwf Gtkw,Oil,86.2,51.225419,6.815135
München Süd DT 60,individual,Konventionell,50.0,19,46.6,136212,Swd Kwf,Waste,102.6,51.225419,6.815135
München Süd DT 60,individual,Konventionell,50.0,20,46.6,OPSD-BNA0544,HKW Südstadt,Natural Gas,35.0,50.91697,6.95725
EnDK KW-Pool,individual,Sonstiges,300.0,1,60.0,3297,Jena,Natural Gas,241.875,50.8965754,11.58634
EnDK KW-Pool,individual,Sonstiges,300.0,2,54.0,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
EnDK KW-Pool,individual,Sonstiges,300.0,3,54.0,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
EnDK KW-Pool,individual,Sonstiges,300.0,4,51.4,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
EnDK KW-Pool,individual,Sonstiges,300.0,5,51.4,317,Herne,Hard Coal,435.0,51.549201,7.18396
EnDK KW-Pool,individual,Sonstiges,300.0,6,51.4,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
EnDK KW-Pool,individual,Sonstiges,300.0,7,51.4,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
EnDK KW-Pool,individual,Sonstiges,300.0,8,51.4,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
EnDK KW-Pool,individual,Sonstiges,300.0,9,49.1,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
EnDK KW-Pool,individual,Sonstiges,300.0,10,46.6,1282,Werdohl Elverlingsen,Hard Coal,530.0,51.275736,7.707286
EnDK KW-Pool,individual,Sonstiges,300.0,11,45.6,3230,Swm Sued Gud,Natural Gas,915.4,48.111831124999995,11.5523455
EnDK KW-Pool,individual,Sonstiges,300.0,12,45.0,267,Wedel,Hard Coal,253.0,53.568151,9.724102
EnDK KW-Pool,individual,Sonstiges,300.0,13,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
EnDK KW-Pool,individual,Sonstiges,300.0,14,45.0,2681,Kiel Phase,Hard Coal,354.0,54.338671,10.176885
EnDK KW-Pool,individual,Sonstiges,300.0,15,45.0,8668,Lingen,Nuclear,268.0,52.4831,7.3005
EnDK KW-Pool,individual,Sonstiges,300.0,16,45.0,24910,Wedel,Natural Gas,440.0,53.566837,9.725696
EnDK KW-Pool,individual,Sonstiges,300.0,17,43.5,3228,Swd Kwl Gte,Natural Gas,826.4,51.222827,6.731094
EnDK KW-Pool,individual,Sonstiges,300.0,18,43.5,3286,Grohnde Kwg,Nuclear,1360.0,52.0352,9.413333
EnDK KW-Pool,individual,Sonstiges,300.0,19,43.5,3307,Emsland Kke,Nuclear,1336.0,52.472897,7.32414
EnDK KW-Pool,individual,Sonstiges,300.0,20,43.5,8628,Hagen Kabel,Natural Gas,247.0,51.412889,7.487861
Duisburg_HKW_3,individual,Konventionell,112.0,1,95.0,2584,Duisburg,Hard Coal,247.0,51.39066,6.74778
Duisburg_HKW_3,individual,Konventionell,112.0,2,95.0,13600,Duisburg,Natural Gas,305.0,51.39066,6.74778
Duisburg_HKW_3,individual,Konventionell,112.0,3,85.5,1118,Hamborn,Natural Gas,385.9,51.49151700000001,6.742047
Duisburg_HKW_3,individual,Konventionell,112.0,4,85.5,3225,Ruhrort,Natural Gas,318.3,51.49151700000001,6.742047
Duisburg_HKW_3,individual,Konventionell,112.0,5,57.0,25081,Wolfsburg North,Hard Coal,140.0,52.431703,10.786957
Duisburg_HKW_3,individual,Konventionell,112.0,6,57.0,165503,Wolfsburg North,Hard Coal,140.0,52.4317,10.787
Duisburg_HKW_3,individual,Konventionell,112.0,7,55.6,14419,Freiburg,Natural Gas,86.0,48.0021415,7.846015
Duisburg_HKW_3,individual,Konventionell,112.0,8,54.0,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Duisburg_HKW_3,individual,Konventionell,112.0,9,52.6,1520,Flensburg,Natural Gas,105.3,54.805049,9.430341
Duisburg_HKW_3,individual,Konventionell,112.0,10,52.2,4678,Gud Sud Wolfsburg,Natural Gas,98.8,52.432072,10.786295
Duisburg_HKW_3,individual,Konventionell,112.0,11,51.4,1159,Gt,Natural Gas,185.694,51.68910666666667,7.082423666666666
Duisburg_HKW_3,individual,Konventionell,112.0,12,51.4,3318,Solvay Bernburg Industriekraftwerk,Natural Gas,143.7,51.802473666666664,11.751461
Duisburg_HKW_3,individual,Konventionell,112.0,13,51.4,70399,Gudi,Natural Gas,149.5,49.80073,9.923883
Duisburg_HKW_3,individual,Konventionell,112.0,14,50.0,697,Moorburg,Hard Coal,1600.0,53.487504,9.949603
Duisburg_HKW_3,individual,Konventionell,112.0,15,48.9,728,Farge,Hard Coal,350.0,53.198738,8.519465
Duisburg_HKW_3,individual,Konventionell,112.0,16,48.9,136940,Thermisches Burghausen,Natural Gas,233.9,48.18104475,12.8473455
Duisburg_HKW_3,individual,Konventionell,112.0,17,45.5,1085,Mittelsburen,Natural Gas,604.5,53.129563000000005,8.683227
Duisburg_HKW_3,individual,Konventionell,112.0,18,45.5,8604,Mittelsburen,Oil,88.5,53.128765,8.684954
Duisburg_HKW_3,individual,Konventionell,112.0,19,45.0,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Duisburg_HKW_3,individual,Konventionell,112.0,20,45.0,27867,Altbach Deizisau,Natural Gas,248.0,48.71778225,9.37267225
Jänschwalde (Standort),individual,Konventionell,864.0,1,100.0,315,Janschwalde,Lignite,3000.0,51.835981,14.453465
Jänschwalde (Standort),individual,Konventionell,864.0,2,52.6,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
Jänschwalde (Standort),individual,Konventionell,864.0,3,50.0,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
Jänschwalde (Standort),individual,Konventionell,864.0,4,49.1,320,Walsum,Hard Coal,1095.0,51.5274965,6.7131585000000005
Jänschwalde (Standort),individual,Konventionell,864.0,5,48.0,268,Schwarze Pumpe,Lignite,1510.0,51.531359,14.348723
Jänschwalde (Standort),individual,Konventionell,864.0,6,48.0,123116,Ready Gtkw Schwarze Pumpe,Natural Gas,850.0,51.519,14.353
Jänschwalde (Standort),individual,Konventionell,864.0,7,45.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Jänschwalde (Standort),individual,Konventionell,864.0,8,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
Jänschwalde (Standort),individual,Konventionell,864.0,9,45.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
Jänschwalde (Standort),individual,Konventionell,864.0,10,42.1,270,Schkopau,Lignite,900.0,51.401111,11.950833
Jänschwalde (Standort),individual,Konventionell,864.0,11,40.2,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Jänschwalde (Standort),individual,Konventionell,864.0,12,40.0,325,Datteln,Hard Coal,1052.0,51.63313,7.34248
Jänschwalde (Standort),individual,Konventionell,864.0,13,40.0,698,Westfalen,Hard Coal,763.7,51.682608,7.969927
Jänschwalde (Standort),individual,Konventionell,864.0,14,38.6,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
Jänschwalde (Standort),individual,Konventionell,864.0,15,38.6,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Jänschwalde (Standort),individual,Konventionell,864.0,16,38.1,258,Weissweiler,Lignite,1961.0,50.837339,6.319244
Jänschwalde (Standort),individual,Konventionell,864.0,17,38.1,8622,Ingolstadt,Oil,720.0,48.761882,11.50246
Jänschwalde (Standort),individual,Konventionell,864.0,18,36.4,3228,Swd Kwl Gte,Natural Gas,826.4,51.222827,6.731094
Jänschwalde (Standort),individual,Konventionell,864.0,19,35.2,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
Jänschwalde (Standort),individual,Konventionell,864.0,20,34.3,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,1,90.0,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,2,85.5,1156,Franken,Natural Gas,823.0,49.42092,11.00767
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,3,85.5,9263,Altbach Chp,Hard Coal,783.0,48.717185,9.37079
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,4,64.3,3275,Marbach,Oil,735.9,48.927387499999995,9.231165
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,5,60.0,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,6,57.1,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,7,57.0,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,8,54.4,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,9,54.4,1283,Gersteinwerk,Hard Coal,665.5,51.673532,7.720513
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,10,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,11,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,12,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,13,51.4,272,Neurath,Lignite,4211.0,51.037649,6.612286
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,14,51.4,322,Bexbach,Hard Coal,726.0,49.36139,7.237308
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,15,51.4,728,Farge,Hard Coal,350.0,53.198738,8.519465
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,16,51.3,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,17,50.7,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,18,50.0,727,Reuter West,Hard Coal,688.0,52.53207166666667,13.241943999999998
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,19,49.2,3655,Bnbm Gaskraftwerk Leipheim,Natural Gas,310.0,48.434778,10.23254
Reservekraftwerk Altbach/Deizisau Block 1,individual,Konventionell,410.0,20,48.0,258,Weissweiler,Lignite,1961.0,50.837339,6.319244
