BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
10.10.2023;20:15;CEST;10.10.2023;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;36,67;60;27,5;TransnetBW;TenneT DE & Amprion;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
10.10.2023;23:15;CEST;11.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;103,33;150;77,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
11.10.2023;00:00;CEST;11.10.2023;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;220,75;340;2207,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
11.10.2023;00:00;CEST;12.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;384,9;490;9237,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
11.10.2023;01:45;CEST;11.10.2023;21:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;70,89;80;638;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
11.10.2023;05:30;CEST;11.10.2023;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;236;250;3900;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
11.10.2023;11:00;CEST;11.10.2023;20:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;67,78;80;152,5;TransnetBW;TenneT DE;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
11.10.2023;12:00;CEST;11.10.2023;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;217,5;270;1087,5;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
11.10.2023;22:00;CEST;12.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;500;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
11.10.2023;23:45;CEST;12.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;50;50;12;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
12.10.2023;00:00;CEST;12.10.2023;04:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;6;6;24;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Stralsund BHKW+P2H;Konventionell
12.10.2023;00:00;CEST;12.10.2023;05:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;208,95;220;1149,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
12.10.2023;00:00;CEST;12.10.2023;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;229;250;1375;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
12.10.2023;00:00;CEST;12.10.2023;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;274;400;2192;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
12.10.2023;04:00;CEST;12.10.2023;06:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;128,3;240;320,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
12.10.2023;04:30;CEST;12.10.2023;07:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;65;120;130;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
12.10.2023;04:30;CEST;12.10.2023;08:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;139,19;240;556,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
12.10.2023;07:00;CEST;12.10.2023;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;50;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Mehrum;Konventionell
12.10.2023;07:45;CEST;12.10.2023;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60;60;15;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Heyden;Konventionell
12.10.2023;08:00;CEST;12.10.2023;08:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;40;70;20;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
13.10.2023;10:45;CEST;13.10.2023;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;257;300;1862;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
13.10.2023;13:00;CEST;13.10.2023;20:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;66,09;90;380;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
13.10.2023;16:45;CEST;14.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;219;300;438;TenneT DE;TenneT DE;Zolling 5;Konventionell
13.10.2023;17:00;CEST;13.10.2023;17:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;63,33;100;47,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
13.10.2023;18:00;CEST;13.10.2023;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;40;50;160;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
13.10.2023;18:00;CEST;13.10.2023;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;300;300;1500;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
13.10.2023;20:45;CEST;14.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;76,92;80;250;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
14.10.2023;00:00;CEST;14.10.2023;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;279,84;310;4267,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
14.10.2023;00:00;CEST;15.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;80;80;160;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
14.10.2023;00:00;CEST;15.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;204,79;300;2457,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
14.10.2023;03:00;CEST;14.10.2023;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;80;80;1280;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
14.10.2023;05:15;CEST;15.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;523;600;9798;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
14.10.2023;10:00;CEST;14.10.2023;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;95;101;190;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
14.10.2023;10:00;CEST;14.10.2023;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;49;65;98;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_F_110;Konventionell
14.10.2023;17:00;CEST;14.10.2023;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;137,33;164;824;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
14.10.2023;18:00;CEST;15.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;196;200;1175;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
14.10.2023;22:00;CEST;15.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;179;280;358;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
15.10.2023;00:00;CEST;15.10.2023;09:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;119,19;150;1102,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
15.10.2023;00:00;CEST;15.10.2023;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;96,06;97;1729;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
15.10.2023;00:00;CEST;16.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;335;600;3685;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
15.10.2023;08:00;CEST;15.10.2023;12:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;227;300;965;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
15.10.2023;09:00;CEST;16.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;342;600;5131;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
15.10.2023;23:15;CEST;16.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;161,67;215;121,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
16.10.2023;00:00;CEST;16.10.2023;05:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;212,73;248;1170;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
16.10.2023;00:00;CEST;16.10.2023;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;80;80;480;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
16.10.2023;00:00;CEST;16.10.2023;06:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;494;567;3085;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
16.10.2023;09:00;CEST;16.10.2023;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;80;80;80;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
16.10.2023;09:30;CEST;16.10.2023;10:15;CEST;Testfahrt (bnBm);Wirkleistungseinspeisung reduzieren;80;80;60;Amprion;Amprion;BERGKAMEN_A;Konventionell
16.10.2023;10:00;CEST;16.10.2023;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;89;100;179;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
18.10.2023;16:45;CEST;18.10.2023;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;73,29;97;128,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
18.10.2023;20:00;CEST;18.10.2023;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;81,33;97;244;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
18.10.2023;22:45;CEST;19.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;104;190;130;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
18.10.2023;23:00;CEST;19.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;45;45;22,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
19.10.2023;00:00;CEST;19.10.2023;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;302,56;490;3630,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
19.10.2023;00:00;CEST;19.10.2023;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;1525;TenneT DE;TenneT DE;SHN Cluster Handewitt T411 T413;Erneuerbar
19.10.2023;00:00;CEST;19.10.2023;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;93,56;98;842;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
19.10.2023;00:00;CEST;19.10.2023;23:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;158,71;279;1666,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
19.10.2023;01:45;CEST;20.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;323,42;490;6549,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
19.10.2023;04:15;CEST;19.10.2023;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;141,05;184;670;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
19.10.2023;07:00;CEST;19.10.2023;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;88;97;176;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
19.10.2023;07:15;CEST;19.10.2023;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;110;130;82,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
19.10.2023;07:30;CEST;19.10.2023;21:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;303,32;340;4246,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
19.10.2023;08:45;CEST;19.10.2023;13:15;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;94,44;110;425;TransnetBW;TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
19.10.2023;15:15;CEST;20.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;77,86;100;681,25;TenneT DE;TenneT DE;SHN Cluster Handewitt T411 T413;Erneuerbar
19.10.2023;21:00;CEST;20.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;233;340;698;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
19.10.2023;23:00;CEST;20.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;150;100;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
20.10.2023;00:00;CEST;20.10.2023;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;409,71;490;4916,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
20.10.2023;00:00;CEST;20.10.2023;14:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;245,61;300;3500;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
20.10.2023;00:00;CEST;20.10.2023;23:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;172,72;200;4102,16;TenneT DE;TenneT DE;SHN Cluster Handewitt T411 T413;Erneuerbar
20.10.2023;06:15;CEST;20.10.2023;07:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;66,67;100;50;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
20.10.2023;08:00;CEST;20.10.2023;09:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;65,57;69;114,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
20.10.2023;12:00;CEST;20.10.2023;15:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;660;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
21.10.2023;06:45;CEST;21.10.2023;10:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;186;200;650;Amprion;Amprion & RTE;NEURATH_D;Konventionell
21.10.2023;14:45;CEST;22.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;287,84;490;2662,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
21.10.2023;16:00;CEST;21.10.2023;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;74,88;91;149,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
22.10.2023;00:00;CEST;22.10.2023;03:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;310,83;440;932,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
22.10.2023;20:00;CEST;22.10.2023;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;68,58;95;205,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
24.10.2023;05:00;CEST;24.10.2023;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;239;250;4062;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
24.10.2023;06:00;CEST;24.10.2023;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;150;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Mehrum;Konventionell
24.10.2023;06:00;CEST;24.10.2023;10:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;258,33;350;1162,5;TenneT DE;TenneT DE;Mehrum;Konventionell
24.10.2023;06:30;CEST;24.10.2023;15:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;124,78;295;561,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
24.10.2023;06:45;CEST;24.10.2023;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;76,92;80;250;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
24.10.2023;09:00;CEST;24.10.2023;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;50;50;100;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
24.10.2023;12:15;CEST;24.10.2023;15:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;30,92;60;100,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
24.10.2023;16:00;CEST;24.10.2023;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;55,5;70;111;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Bremen BHKW;Konventionell
24.10.2023;22:00;CEST;25.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;500;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
24.10.2023;22:00;CEST;25.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;64,13;91;128,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
24.10.2023;23:30;CEST;25.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;27;27;13,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reisach 1;Sonstiges
24.10.2023;23:30;CEST;25.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;27;27;13,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reisach 2;Sonstiges
24.10.2023;23:30;CEST;25.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;27;27;13,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reisach 3;Sonstiges
25.10.2023;00:00;CEST;25.10.2023;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;2000;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
25.10.2023;00:00;CEST;26.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;83,5;90;1169;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
25.10.2023;01:30;CEST;25.10.2023;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;125;449;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_F_110;Konventionell
25.10.2023;06:00;CEST;25.10.2023;09:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;149,29;194;522,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Heyden;Konventionell
25.10.2023;06:45;CEST;25.10.2023;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;198;340;445;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
25.10.2023;23:45;CEST;26.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;38;38;10;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_F_110;Konventionell
26.10.2023;00:00;CEST;26.10.2023;05:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;113;125;647;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_F_110;Konventionell
26.10.2023;00:00;CEST;26.10.2023;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;46;90;195,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
26.10.2023;00:00;CEST;26.10.2023;07:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;67,5;80;270;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
26.10.2023;01:00;CEST;26.10.2023;01:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;17,33;24;13;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reisach 1;Sonstiges
26.10.2023;21:15;CEST;27.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;350,73;477;964,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Heyden;Konventionell
26.10.2023;22:15;CEST;27.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;280;280;490;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;BERGKAMEN_A;Konventionell
27.10.2023;00:00;CEST;27.10.2023;07:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;230,69;440;1672,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Heyden;Konventionell
27.10.2023;00:00;CEST;27.10.2023;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;325;450;5200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;BERGKAMEN_A;Konventionell
27.10.2023;01:00;CEST;27.10.2023;20:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;27;27;54;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reisach 1;Sonstiges
27.10.2023;16:00;CEST;28.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;378;600;3028;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Weiher C;Konventionell
27.10.2023;19:00;CEST;28.10.2023;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;77,35;131;386,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
